date,failure,Smart 194: Temperature_Celsius (Raw Value),Smart 8: Seek_Time_Performance (Raw Value),Smart 183: Runtime_Bad_Block (Raw Value),Smart 1: Raw_Read_Error_Rate (Raw Value),Smart 12: Power_Cycle_Count (Raw Value),Smart 4: Start_Stop_Count (Raw Value),Smart 188: Command_Timeout (Raw Value),Smart 10: Spin_Retry_Count (Raw Value),Smart 187: Reported_Uncorrect (Raw Value),Smart 190: Airflow_Temperature_Cel (Raw Value),Smart 9: Power_On_Hours (Raw Value),Smart 7: Seek_Error_Rate (Raw Value),Smart 3: Spin_Up_Time (Raw Value),Smart 11: Calibration_Retry_Count (Raw Value),Smart 200: Multi_Zone_Error_Rate (Raw Value),Smart 195: Hardware_ECC_Recovered (Raw Value),Smart 5: Reallocated_Sector_Ct (Raw Value),Smart 197: Current_Pending_Sector (Raw Value),Smart 198: Offline_Uncorrectable (Raw Value),Smart 199: UDMA_CRC_Error_Count (Raw Value),Smart 196: Reallocated_Event_Count (Raw Value),Smart 184: End-to-End_Error (Raw Value)
2013-04-25,0,14,,,0,,,,,,,35059,,,,,,0,0,,,,
2013-04-26,0,12,,,0,,,,,,,35083,,,,,,0,0,,,,
2013-04-27,0,13,,,0,,,,,,,35107,,,,,,0,0,,,,
2013-04-28,0,13,,,0,,,,,,,35131,,,,,,0,0,,,,
2013-04-29,0,12,,,0,,,,,,,35155,,,,,,0,0,,,,
2013-04-30,0,13,,,0,,,,,,,35179,,,,,,0,0,,,,
2013-05-01,0,12,,,0,,,,,,,35203,,,,,,0,0,,,,
2013-05-02,0,11,,,0,,,,,,,35227,,,,,,0,0,,,,
2013-05-03,0,11,,,0,,,,,,,35251,,,,,,0,0,,,,
2013-05-04,0,11,,,0,,,,,,,35275,,,,,,0,0,,,,
2013-05-05,0,12,,,0,,,,,,,35299,,,,,,0,0,,,,
2013-05-06,0,12,,,0,,,,,,,35323,,,,,,0,0,,,,
2013-05-07,0,12,,,0,,,,,,,35347,,,,,,0,0,,,,
2013-05-08,0,12,,,0,,,,,,,35371,,,,,,0,0,,,,
2013-05-09,0,12,,,0,,,,,,,35395,,,,,,0,0,,,,
2013-05-10,0,12,,,0,,,,,,,35419,,,,,,0,0,,,,
2013-05-11,0,12,,,0,,,,,,,35443,,,,,,0,0,,,,
2013-05-12,0,12,,,0,,,,,,,35467,,,,,,0,0,,,,
2013-05-13,0,12,,,0,,,,,,,35491,,,,,,0,0,,,,
2013-05-14,0,12,,,0,,,,,,,35515,,,,,,0,0,,,,
2013-05-15,0,11,,,0,,,,,,,35539,,,,,,0,0,,,,
2013-05-16,0,11,,,0,,,,,,,35563,,,,,,0,0,,,,
2013-05-17,0,12,,,0,,,,,,,35587,,,,,,0,0,,,,
2013-05-18,0,12,,,0,,,,,,,35611,,,,,,0,0,,,,
2013-05-19,0,11,,,0,,,,,,,35635,,,,,,0,0,,,,
2013-05-20,0,12,,,0,,,,,,,35659,,,,,,0,0,,,,
2013-05-21,0,11,,,0,,,,,,,35683,,,,,,0,0,,,,
2013-05-22,0,12,,,0,,,,,,,35707,,,,,,0,0,,,,
2013-05-23,0,11,,,0,,,,,,,35731,,,,,,0,0,,,,
2013-05-24,0,12,,,0,,,,,,,35755,,,,,,0,0,,,,
2013-05-25,0,12,,,0,,,,,,,35779,,,,,,0,0,,,,
2013-05-26,0,12,,,0,,,,,,,35803,,,,,,0,0,,,,
2013-05-27,0,12,,,0,,,,,,,35827,,,,,,0,0,,,,
2013-05-28,0,12,,,0,,,,,,,35851,,,,,,0,0,,,,
2013-05-29,0,12,,,0,,,,,,,35875,,,,,,0,0,,,,
2013-05-30,0,11,,,0,,,,,,,35899,,,,,,0,0,,,,
2013-05-31,0,11,,,0,,,,,,,35923,,,,,,0,0,,,,
2013-06-01,0,11,,,0,,,,,,,35947,,,,,,0,0,,,,
2013-06-02,0,11,,,0,,,,,,,35971,,,,,,0,0,,,,
2013-06-03,0,12,,,0,,,,,,,35995,,,,,,0,0,,,,
2013-06-04,0,12,,,0,,,,,,,36019,,,,,,0,0,,,,
2013-06-05,0,11,,,0,,,,,,,36043,,,,,,0,0,,,,
2013-06-06,0,11,,,0,,,,,,,36067,,,,,,0,0,,,,
2013-06-07,0,11,,,0,,,,,,,36091,,,,,,0,0,,,,
2013-06-08,0,11,,,0,,,,,,,36115,,,,,,0,0,,,,
2013-06-09,0,12,,,0,,,,,,,36139,,,,,,0,0,,,,
2013-06-10,0,12,,,0,,,,,,,36163,,,,,,0,0,,,,
2013-06-11,0,11,,,0,,,,,,,36187,,,,,,0,0,,,,
2013-06-12,0,11,,,0,,,,,,,36211,,,,,,0,0,,,,
2013-06-13,0,11,,,0,,,,,,,36235,,,,,,0,0,,,,
2013-06-14,0,11,,,0,,,,,,,36259,,,,,,0,0,,,,
2013-06-15,0,12,,,0,,,,,,,36283,,,,,,0,0,,,,
2013-06-16,0,11,,,0,,,,,,,36307,,,,,,0,0,,,,
2013-06-17,0,11,,,0,,,,,,,36331,,,,,,0,0,,,,
2013-06-18,0,12,,,0,,,,,,,36355,,,,,,0,0,,,,
2013-06-19,0,12,,,0,,,,,,,36379,,,,,,0,0,,,,
2013-06-20,0,11,,,0,,,,,,,36403,,,,,,0,0,,,,
2013-06-21,0,11,,,0,,,,,,,36427,,,,,,0,0,,,,
2013-06-22,0,11,,,0,,,,,,,36451,,,,,,0,0,,,,
2013-06-23,0,12,,,0,,,,,,,36475,,,,,,0,0,,,,
2013-06-24,0,12,,,0,,,,,,,36499,,,,,,0,0,,,,
2013-06-25,0,12,,,0,,,,,,,36523,,,,,,0,0,,,,
2013-06-26,0,12,,,0,,,,,,,36547,,,,,,0,0,,,,
2013-06-27,0,12,,,0,,,,,,,36571,,,,,,0,0,,,,
2013-06-28,0,12,,,0,,,,,,,36595,,,,,,0,0,,,,
2013-06-29,0,12,,,0,,,,,,,36619,,,,,,0,0,,,,
2013-06-30,0,12,,,0,,,,,,,36643,,,,,,0,0,,,,
2013-07-01,0,12,,,0,,,,,,,36667,,,,,,0,0,,,,
2013-07-02,0,12,,,0,,,,,,,36691,,,,,,0,0,,,,
2013-07-03,0,12,,,0,,,,,,,36715,,,,,,0,0,,,,
2013-07-04,0,12,,,0,,,,,,,36739,,,,,,0,0,,,,
2013-07-05,0,12,,,0,,,,,,,36763,,,,,,0,0,,,,
2013-07-06,0,12,,,0,,,,,,,36787,,,,,,0,0,,,,
2013-07-07,0,12,,,0,,,,,,,36811,,,,,,0,0,,,,
2013-07-08,0,12,,,0,,,,,,,36835,,,,,,0,0,,,,
2013-07-09,0,12,,,0,,,,,,,36859,,,,,,0,0,,,,
2013-07-10,0,12,,,0,,,,,,,36883,,,,,,0,0,,,,
2013-07-11,0,12,,,0,,,,,,,36907,,,,,,0,0,,,,
2013-07-12,0,12,,,0,,,,,,,36931,,,,,,0,0,,,,
2013-07-13,0,12,,,0,,,,,,,36955,,,,,,0,0,,,,
2013-07-14,0,12,,,0,,,,,,,36979,,,,,,0,0,,,,
2013-07-15,0,12,,,0,,,,,,,37003,,,,,,0,0,,,,
2013-07-16,0,12,,,0,,,,,,,37027,,,,,,0,0,,,,
2013-07-17,0,12,,,0,,,,,,,37051,,,,,,0,0,,,,
2013-07-18,0,12,,,0,,,,,,,37075,,,,,,0,0,,,,
2013-07-19,0,12,,,0,,,,,,,37099,,,,,,0,0,,,,
2013-07-20,0,12,,,0,,,,,,,37123,,,,,,0,0,,,,
2013-07-21,0,12,,,0,,,,,,,37147,,,,,,0,0,,,,
2013-07-22,0,11,,,0,,,,,,,37171,,,,,,0,0,,,,
2013-07-23,0,11,,,0,,,,,,,37195,,,,,,0,0,,,,
2013-07-24,0,11,,,0,,,,,,,37219,,,,,,0,0,,,,
2013-07-25,0,11,,,0,,,,,,,37243,,,,,,0,0,,,,
2013-07-26,0,11,,,0,,,,,,,37267,,,,,,0,0,,,,
2013-07-27,0,12,,,0,,,,,,,37291,,,,,,0,0,,,,
2013-07-28,0,11,,,0,,,,,,,37315,,,,,,0,0,,,,
2013-07-29,0,12,,,0,,,,,,,37339,,,,,,0,0,,,,
2013-07-30,0,12,,,0,,,,,,,37363,,,,,,0,0,,,,
2013-07-31,0,12,,,0,,,,,,,37387,,,,,,0,0,,,,
2013-08-01,0,12,,,0,,,,,,,37411,,,,,,0,0,,,,
2013-08-02,0,11,,,0,,,,,,,37435,,,,,,0,0,,,,
2013-08-03,0,12,,,0,,,,,,,37459,,,,,,0,0,,,,
2013-08-04,0,11,,,0,,,,,,,37483,,,,,,0,0,,,,
2013-08-05,0,12,,,0,,,,,,,37507,,,,,,0,0,,,,
2013-08-06,0,12,,,0,,,,,,,37531,,,,,,0,0,,,,
2013-08-07,0,12,,,0,,,,,,,37555,,,,,,0,0,,,,
2013-08-08,0,12,,,0,,,,,,,37579,,,,,,0,0,,,,
2013-08-09,0,12,,,0,,,,,,,37603,,,,,,0,0,,,,
2013-08-10,0,11,,,0,,,,,,,37627,,,,,,0,0,,,,
2013-08-11,0,12,,,0,,,,,,,37651,,,,,,0,0,,,,
2013-08-12,0,11,,,0,,,,,,,37675,,,,,,0,0,,,,
2013-08-13,0,12,,,0,,,,,,,37699,,,,,,0,0,,,,
2013-08-14,0,12,,,0,,,,,,,37723,,,,,,0,0,,,,
2013-08-15,0,12,,,0,,,,,,,37747,,,,,,0,0,,,,
2013-08-16,0,12,,,0,,,,,,,37771,,,,,,0,0,,,,
2013-08-17,0,12,,,0,,,,,,,37795,,,,,,0,0,,,,
2013-08-18,0,11,,,0,,,,,,,37819,,,,,,0,0,,,,
2013-08-19,0,12,,,0,,,,,,,37843,,,,,,0,0,,,,
2013-10-15,0,17,,,0,,,,,,,39211,,,,,,0,0,,,,
2013-10-16,0,17,,,0,,,,,,,39235,,,,,,0,0,,,,
2013-10-17,0,17,,,0,,,,,,,39259,,,,,,0,0,,,,
2013-10-18,0,17,,,0,,,,,,,39283,,,,,,0,0,,,,
2013-10-19,0,18,,,0,,,,,,,39307,,,,,,0,0,,,,
2013-10-20,0,18,,,0,,,,,,,39331,,,,,,0,0,,,,
2013-10-21,0,18,,,0,,,,,,,39355,,,,,,0,0,,,,
2013-10-22,0,17,,,0,,,,,,,39379,,,,,,0,0,,,,
2013-10-23,0,17,,,0,,,,,,,39403,,,,,,0,0,,,,
2013-10-24,0,18,,,0,,,,,,,39427,,,,,,0,0,,,,
2013-10-25,0,17,,,0,,,,,,,39451,,,,,,0,0,,,,
2013-10-26,0,17,,,0,,,,,,,39475,,,,,,0,0,,,,
2013-10-27,0,17,,,0,,,,,,,39499,,,,,,0,0,,,,
2013-10-28,0,18,,,0,,,,,,,39523,,,,,,0,0,,,,
2013-10-29,0,18,,,0,,,,,,,39547,,,,,,0,0,,,,
2013-10-30,0,17,,,0,,,,,,,39571,,,,,,0,0,,,,
2013-10-31,0,18,,,0,,,,,,,39595,,,,,,0,0,,,,
2013-11-01,0,17,,,0,,,,,,,39619,,,,,,0,0,,,,
2013-11-02,0,17,,,0,,,,,,,39643,,,,,,0,0,,,,
2013-11-03,0,17,,,0,,,,,,,39667,,,,,,0,0,,,,
2013-11-04,0,17,,,0,,,,,,,39692,,,,,,0,0,,,,
2013-11-05,0,17,,,0,,,,,,,39716,,,,,,0,0,,,,
2013-11-06,0,17,,,0,,,,,,,39740,,,,,,0,0,,,,
2013-11-07,0,16,,,0,,,,,,,39763,,,,,,0,0,,,,
2013-11-08,0,16,,,0,,,,,,,39787,,,,,,0,0,,,,
2013-11-09,0,16,,,0,,,,,,,39811,,,,,,0,0,,,,
2013-11-10,0,17,,,0,,,,,,,39835,,,,,,0,0,,,,
2013-11-11,0,17,,,0,,,,,,,39859,,,,,,0,0,,,,
2013-11-12,0,17,,,0,,,,,,,39883,,,,,,0,0,,,,
2013-11-13,0,17,,,0,,,,,,,39907,,,,,,0,0,,,,
2013-11-14,0,17,,,0,,,,,,,39931,,,,,,0,0,,,,
2013-11-15,0,17,,,0,,,,,,,39955,,,,,,0,0,,,,
2013-11-16,0,17,,,0,,,,,,,39979,,,,,,0,0,,,,
2013-11-17,0,17,,,0,,,,,,,40003,,,,,,0,0,,,,
2013-11-18,0,16,,,0,,,,,,,40027,,,,,,0,0,,,,
2013-11-19,0,17,,,0,,,,,,,40051,,,,,,0,0,,,,
2013-11-20,0,17,,,0,,,,,,,40075,,,,,,0,0,,,,
2013-11-21,0,17,,,0,,,,,,,40099,,,,,,0,0,,,,
2013-11-22,0,17,,,0,,,,,,,40123,,,,,,0,0,,,,
2013-11-23,0,17,,,0,,,,,,,40147,,,,,,0,0,,,,
2013-11-24,0,17,,,0,,,,,,,40171,,,,,,0,0,,,,
2013-11-25,0,17,,,0,,,,,,,40195,,,,,,0,0,,,,
2013-11-26,0,17,,,0,,,,,,,40219,,,,,,0,0,,,,
2013-11-27,0,17,,,0,,,,,,,40243,,,,,,0,0,,,,
2013-11-28,0,17,,,0,,,,,,,40267,,,,,,0,0,,,,
2013-11-29,0,16,,,0,,,,,,,40291,,,,,,0,0,,,,
2013-11-30,0,17,,,0,,,,,,,40315,,,,,,0,0,,,,
2013-12-01,0,17,,,0,,,,,,,40339,,,,,,0,0,,,,
2013-12-02,0,17,,,0,,,,,,,40363,,,,,,0,0,,,,
2013-12-03,0,17,,,0,,,,,,,40387,,,,,,0,0,,,,
2013-12-04,0,17,,,0,,,,,,,40411,,,,,,0,0,,,,
2013-12-05,0,17,,,0,,,,,,,40435,,,,,,0,0,,,,
2013-12-06,0,17,,,0,,,,,,,40459,,,,,,0,0,,,,
2013-12-07,0,17,,,0,,,,,,,40483,,,,,,0,0,,,,
2013-12-08,0,16,,,0,,,,,,,40507,,,,,,0,0,,,,
2013-12-09,0,16,,,0,,,,,,,40531,,,,,,0,0,,,,
2013-12-10,0,16,,,0,,,,,,,40555,,,,,,0,0,,,,
2013-12-11,0,16,,,0,,,,,,,40579,,,,,,0,0,,,,
2013-12-12,0,16,,,0,,,,,,,40603,,,,,,0,0,,,,
2013-12-13,0,12,,,0,,,,,,,40627,,,,,,0,0,,,,
2013-12-14,0,12,,,0,,,,,,,40651,,,,,,0,0,,,,
2013-12-15,0,12,,,0,,,,,,,40675,,,,,,0,0,,,,
2013-12-16,0,12,,,0,,,,,,,40699,,,,,,0,0,,,,
2013-12-17,0,12,,,0,,,,,,,40723,,,,,,0,0,,,,
2013-12-18,0,12,,,0,,,,,,,40747,,,,,,0,0,,,,
2013-12-19,0,12,,,0,,,,,,,40771,,,,,,0,0,,,,
2013-12-20,0,12,,,0,,,,,,,40795,,,,,,0,0,,,,
2013-12-21,0,12,,,0,,,,,,,40819,,,,,,0,0,,,,
2013-12-22,0,12,,,0,,,,,,,40843,,,,,,0,0,,,,
2013-12-23,0,12,,,0,,,,,,,40867,,,,,,0,0,,,,
2013-12-24,0,12,,,0,,,,,,,40891,,,,,,0,0,,,,
2013-12-25,0,12,,,0,,,,,,,40915,,,,,,0,0,,,,
2013-12-26,0,12,,,0,,,,,,,40939,,,,,,0,0,,,,
2013-12-27,0,12,,,0,,,,,,,40963,,,,,,0,0,,,,
2013-12-28,0,12,,,0,,,,,,,40987,,,,,,0,0,,,,
2013-12-29,0,12,,,0,,,,,,,41011,,,,,,0,0,,,,
2013-12-30,0,12,,,0,,,,,,,41035,,,,,,0,0,,,,
2013-12-31,0,12,,,0,,,,,,,41059,,,,,,0,0,,,,
2014-01-01,0,12,,,0,,,,,,,41083,,,,,,0,0,,,,
2014-01-02,0,12,,,0,,,,,,,41107,,,,,,0,0,,,,
2014-01-03,0,12,,,0,,,,,,,41131,,,,,,0,0,,,,
2014-01-04,0,12,,,0,,,,,,,41155,,,,,,0,0,,,,
2014-01-05,0,12,,,0,,,,,,,41179,,,,,,0,0,,,,
2014-01-06,0,12,,,0,,,,,,,41203,,,,,,0,0,,,,
2014-01-07,0,12,,,0,,,,,,,41227,,,,,,0,0,,,,
2014-01-08,0,12,,,0,,,,,,,41251,,,,,,0,0,,,,
2014-01-09,0,12,,,0,,,,,,,41275,,,,,,0,0,,,,
2014-01-10,0,12,,,0,,,,,,,41299,,,,,,0,0,,,,
2014-01-11,0,12,,,0,,,,,,,41323,,,,,,0,0,,,,
2014-01-12,0,11,,,0,,,,,,,41347,,,,,,0,0,,,,
2014-01-13,0,12,,,0,,,,,,,41371,,,,,,0,0,,,,
2014-01-14,0,12,,,0,,,,,,,41395,,,,,,0,0,,,,
2014-01-15,0,12,,,0,,,,,,,41419,,,,,,0,0,,,,
2014-01-16,0,12,,,0,,,,,,,41443,,,,,,0,0,,,,
2014-01-17,0,12,,,0,,,,,,,41467,,,,,,0,0,,,,
2014-01-18,0,12,,,0,,,,,,,41491,,,,,,0,0,,,,
2014-01-19,0,12,,,0,,,,,,,41515,,,,,,0,0,,,,
2014-01-20,0,12,,,0,,,,,,,41539,,,,,,0,0,,,,
2014-01-21,0,12,,,0,,,,,,,41563,,,,,,0,0,,,,
2014-01-22,0,12,,,0,,,,,,,41587,,,,,,0,0,,,,
2014-01-23,0,12,,,0,,,,,,,41611,,,,,,0,0,,,,
2014-01-24,0,12,,,0,,,,,,,41635,,,,,,0,0,,,,
2014-01-25,0,12,,,0,,,,,,,41659,,,,,,0,0,,,,
2014-01-26,0,12,,,0,,,,,,,41683,,,,,,0,0,,,,
2014-01-27,0,12,,,0,,,,,,,41707,,,,,,0,0,,,,
2014-01-28,0,12,,,0,,,,,,,41731,,,,,,0,0,,,,
2014-01-29,0,12,,,0,,,,,,,41755,,,,,,0,0,,,,
2014-01-30,0,12,,,0,,,,,,,41779,,,,,,0,0,,,,
2014-01-31,0,12,,,0,,,,,,,41803,,,,,,0,0,,,,
2014-02-01,0,12,,,0,,,,,,,41827,,,,,,0,0,,,,
2014-02-02,0,12,,,0,,,,,,,41851,,,,,,0,0,,,,
2014-02-03,0,12,,,0,,,,,,,41875,,,,,,0,0,,,,
2014-02-04,0,12,,,0,,,,,,,41899,,,,,,0,0,,,,
2014-02-05,0,12,,,0,,,,,,,41923,,,,,,0,0,,,,
2014-02-06,0,11,,,0,,,,,,,41947,,,,,,0,0,,,,
2014-02-07,0,12,,,0,,,,,,,41971,,,,,,0,0,,,,
2014-02-08,0,12,,,0,,,,,,,41995,,,,,,0,0,,,,
2014-02-09,0,12,,,0,,,,,,,42019,,,,,,0,0,,,,
2014-02-10,0,12,,,0,,,,,,,42043,,,,,,0,0,,,,
2014-02-11,0,12,,,0,,,,,,,42067,,,,,,0,0,,,,
2014-02-12,0,11,,,0,,,,,,,42091,,,,,,0,0,,,,
2014-02-13,0,11,,,0,,,,,,,42115,,,,,,0,0,,,,
2014-02-14,0,12,13060,0,0,53,53,0,0,0,11,42139,0,4270,0,0,3980769,0,0,0,0,0,0
2014-02-15,0,12,13060,0,0,53,53,0,0,0,12,42163,0,4270,0,0,53504406,0,0,0,0,0,0
2014-02-16,0,12,13060,0,0,53,53,0,0,0,12,42187,0,4270,0,0,99761138,0,0,0,0,0,0
2014-02-17,0,12,13060,0,0,53,53,0,0,0,12,42210,0,4270,0,0,175611207,0,0,0,0,0,0
2014-02-18,0,13,13060,0,0,53,53,0,0,0,12,42235,0,4270,0,0,248090997,0,0,0,0,0,0
2014-02-19,0,12,13060,0,0,53,53,0,0,0,12,42259,0,4270,0,0,322025371,0,0,0,0,0,0
2014-02-20,0,12,13060,0,0,53,53,0,0,0,12,42282,0,4270,0,0,209486865,0,0,0,0,0,0
2014-02-21,0,12,13060,0,0,53,53,0,0,0,12,42307,0,4270,0,0,311620441,0,0,0,0,0,0
2014-02-22,0,12,13060,0,0,53,53,0,0,0,12,42331,0,4270,0,0,349082888,0,0,0,0,0,0
2014-02-23,0,12,13060,0,0,53,53,0,0,0,12,42354,0,4270,0,0,365529650,0,0,0,0,0,0
2014-02-24,0,12,13060,0,0,53,53,0,0,0,12,42378,0,4270,0,0,368771977,0,0,0,0,0,0
